seed	genes
IFNA21	HCCS
IFNA21	TRIM14
IFNA21	IFNA21
STRADB	CLIC1
STRADB	CSNK2B
STRADB	NFKBIA
STRADB	MYC
STRADB	HSPA1A
STRADB	PDS5A
STRADB	HSPA1L
STRADB	PIP4K2A
STRADB	STRADB
TUBG2	CLIC1
TUBG2	MYC
TUBG2	HSPA1A
TUBG2	VARS
TUBG2	TCP1
TUBG2	HSPA1L
TUBG2	TUBG2
NICN1	CLIC1
NICN1	MYC
NICN1	HSPA1A
NICN1	VARS
NICN1	PSMA5
NICN1	HSPA1L
NICN1	NICN1
NICN1	SMG8
PCDHB11	CLIC1
PCDHB11	MYC
PCDHB11	HSPA1A
PCDHB11	VARS
PCDHB11	PSMA5
PCDHB11	IQCB1
PCDHB11	HSPA1L
PCDHB11	PCDHB11
PCDHA10	HSPA5
PCDHA10	CLIC1
PCDHA10	MYC
PCDHA10	TIMM13
PCDHA10	HSPA1A
PCDHA10	VARS
PCDHA10	HSPA1L
PCDHA10	PCDHA10
PCDHA10	DNAJB7
PCDHGB1	USP30
PCDHGB1	PCDHGB1
PCDHGB1	PSG8
PCDHGB1	RFTN2
PCDHGB1	CELSR2
PFKFB3	EGFR
PFKFB3	HSPA1A
PFKFB3	VARS
PFKFB3	HSPA1B
PFKFB3	HSPA1L
PFKFB3	AAMP
PFKFB3	PFKFB3
EMC9	OFD1
EMC9	RAB6A
EMC9	SLC25A17
EMC9	TMEM41A
EMC9	TCTN3
EMC9	CC2D2A
EMC9	EMC9
EMC9	EMC10
EMC9	GPR89A
ALPG	CLIC1
ALPG	MYC
ALPG	HSPA1A
ALPG	VARS
ALPG	USP16
ALPG	HSPA1L
ALPG	ALPG
CORO6	TTF2
CORO6	TACC3
CORO6	CLIC1
CORO6	MYC
CORO6	HSPA1A
CORO6	VARS
CORO6	HSPA1L
CORO6	CORO6
AZIN2	CLIC1
AZIN2	MYC
AZIN2	HSPA1A
AZIN2	VARS
AZIN2	PSMA5
AZIN2	HSPA1L
AZIN2	AZIN2
AZIN2	SMG8
IPPK	ACP2
IPPK	RTN2
IPPK	IPPK
IPPK	ENPP4
IPPK	GPR89A
KCNC4	KCNC1
KCNC4	KCNH1
KCNC4	KCNC4
KCNC4	KCNV2
KCNC4	TYW1
CGB2	SH3GLB2
CGB2	RPUSD2
CGB2	MRPS30
CGB2	MRPL18
CGB2	PMPCA
CGB2	CGB2
PCDHB16	RELA
PCDHB16	HSPA1A
PCDHB16	NUFIP2
PCDHB16	HSPA1L
PCDHB16	GRAMD1A
PCDHB16	TMEM268
PCDHB16	CHRNA9
PCDHB16	PCDHB16
PCDHB16	ANKRD10
ARHGEF35	EGFR
ARHGEF35	HSPA1A
ARHGEF35	VARS
ARHGEF35	HSPA1B
ARHGEF35	ARHGEF5
ARHGEF35	HSPA1L
ARHGEF35	AAMP
ARHGEF35	ARHGEF35
UGT1A9	CLIC1
UGT1A9	MYC
UGT1A9	HSPA1A
UGT1A9	VARS
UGT1A9	PSMA5
UGT1A9	HSPA1L
UGT1A9	ESYT1
UGT1A9	UGT1A9
FAM45A	CLIC1
FAM45A	MYC
FAM45A	HSPA1A
FAM45A	COMMD3
FAM45A	VARS
FAM45A	HSPA1L
FAM45A	FAM45A
KBTBD4	CLIC1
KBTBD4	MYC
KBTBD4	HSPA1A
KBTBD4	VARS
KBTBD4	TCP1
KBTBD4	HSPA1L
KBTBD4	KBTBD4
SLC2A14	LSM2
SLC2A14	CLIC1
SLC2A14	MYC
SLC2A14	CDK5RAP3
SLC2A14	HSPA1A
SLC2A14	EPN1
SLC2A14	CRMP1
SLC2A14	RPL10A
SLC2A14	HSPA1L
SLC2A14	SLC2A14
RUBCNL	HSPA1A
RUBCNL	RBX1
RUBCNL	ZDHHC17
RUBCNL	FBH1
RUBCNL	HSPA1L
RUBCNL	RUBCNL
RUBCNL	LY6G6C
KIF16B	KIF1BP
KIF16B	OFD1
KIF16B	RAB6A
KIF16B	PNKD
KIF16B	KIF16B
PCDHGB4	POP4
PCDHGB4	NUFIP2
PCDHGB4	RBM4B
PCDHGB4	CHRNA9
PCDHGB4	PCDHGB4
PCDHGB4	ANKRD10
PCDHGB4	MIRLET7B
ZNF764	CCDC85B
ZNF764	TCEANC
ZNF764	GPANK1
ZNF764	C2CD6
ZNF764	ZNF764
ZNF764	CACNG5
ZNF764	ZNF316
SEC14L3	REL
SEC14L3	LSM2
SEC14L3	CSNK2B
SEC14L3	NFKBIA
SEC14L3	TIMM13
SEC14L3	PDS5A
SEC14L3	SEC14L4
SEC14L3	SEC14L3
SEC14L3	MIEN1
JPH4	CLIC1
JPH4	CSNK2B
JPH4	NFKBIA
JPH4	MYC
JPH4	HSPA1A
JPH4	PDS5A
JPH4	HSPA1L
JPH4	JPH4
MAGEB10	CLIC1
MAGEB10	MYC
MAGEB10	HSPA1A
MAGEB10	VARS
MAGEB10	PSMA5
MAGEB10	RPL10A
MAGEB10	HSPA1L
MAGEB10	MAGEB10
PCDHGA5	RARA
PCDHGA5	TRIB3
PCDHGA5	CSNK2B
PCDHGA5	HLA-DQA1
PCDHGA5	PDS5A
PCDHGA5	LRIF1
PCDHGA5	PCDHGA5
PCDHGA5	TYW1
BIN2	CLIC1
BIN2	DYRK1A
BIN2	PEA15
BIN2	AMPH
BIN2	PSMA5
BIN2	IQCB1
BIN2	CLN5
BIN2	LIPH
BIN2	BIN2
HSD3B2	CLIC1
HSD3B2	CSNK2B
HSD3B2	NFKBIA
HSD3B2	MYC
HSD3B2	HSPA1A
HSD3B2	TCEA1
HSD3B2	PDS5A
HSD3B2	HSD3B2
HSD3B2	HSD3B1
LMAN2L	LNPEP
LMAN2L	ACP2
LMAN2L	PLVAP
LMAN2L	LMAN2L
LMAN2L	ENPP4
PDE1C	EGFR
PDE1C	HSPA1A
PDE1C	VARS
PDE1C	HSPA1B
PDE1C	HSPA1L
PDE1C	AAMP
PDE1C	PDE1C
TRIML2	EGFR
TRIML2	HSPA1A
TRIML2	VARS
TRIML2	SRGAP2
TRIML2	HSPA1B
TRIML2	HSPA1L
TRIML2	AAMP
TRIML2	TRIML2
CBLN4	RARA
CBLN4	TRIB3
CBLN4	CSNK2B
CBLN4	NFKBIA
CBLN4	HLA-DQA1
CBLN4	PDS5A
CBLN4	LRIF1
CBLN4	CBLN4
SPANXA1	RAB9A
SPANXA1	CLIC1
SPANXA1	UBB
SPANXA1	PPARD
SPANXA1	RHEB
SPANXA1	PSMA5
SPANXA1	IQCB1
SPANXA1	SPANXA1
SPANXA1	GLT1D1
LPIN3	DCP1A
LPIN3	HSPA1A
LPIN3	GAB2
LPIN3	SRGAP2
LPIN3	HSPA1L
LPIN3	KCTD3
LPIN3	LPIN3
LPIN3	DNAJB7
RWDD4	CLIC1
RWDD4	KCTD17
RWDD4	MYC
RWDD4	HSPA1A
RWDD4	RBX1
RWDD4	VARS
RWDD4	HSPA1L
RWDD4	RWDD4
RWDD4	DNAJB7
SPATA5L1	CLIC1
SPATA5L1	MYC
SPATA5L1	HSPA1A
SPATA5L1	VARS
SPATA5L1	PSMA5
SPATA5L1	HSPA1L
SPATA5L1	SPATA5L1
SPATA5L1	DNAJB7
BMT2	TRIB3
BMT2	CLIC1
BMT2	CSNK2B
BMT2	GRN
BMT2	NFKBIA
BMT2	MYC
BMT2	HSPA1A
BMT2	PDS5A
BMT2	BMT2
PCDHA3	CLIC1
PCDHA3	DEF6
PCDHA3	MYC
PCDHA3	HSPA1A
PCDHA3	POP4
PCDHA3	MYCBP2
PCDHA3	RBM4B
PCDHA3	HSPA1L
PCDHA3	PCDHA3
IFT43	CLIC1
IFT43	MYC
IFT43	HSPA1A
IFT43	VARS
IFT43	NEK2
IFT43	HSPA1L
IFT43	IFT43
IFT43	IFT140
SH3BP5L	CLIC1
SH3BP5L	MYC
SH3BP5L	HSPA1A
SH3BP5L	ARPC2
SH3BP5L	PLEC
SH3BP5L	PPP1R12A
SH3BP5L	MYO18A
SH3BP5L	SH3BP5L
USH1G	CLIC1
USH1G	MYC
USH1G	HSPA1A
USH1G	USH1C
USH1G	VARS
USH1G	PSMA5
USH1G	HSPA1L
USH1G	LTV1
USH1G	USH1G
SYCE3	YIPF3
SYCE3	ERBB2
SYCE3	GRB7
SYCE3	CHN1
SYCE3	CDS1
SYCE3	TNS2
SYCE3	REEP6
SYCE3	SYCE3
SYCE3	LY6G6F
SYCE3	PCNX3
SYCE3	GPR89A
C6orf226	CLIC1
C6orf226	HNRNPK
C6orf226	MYC
C6orf226	HSPA1A
C6orf226	VARS
C6orf226	PSMA5
C6orf226	HSPA1L
C6orf226	C6orf226
RCCD1	MAP1LC3B
RCCD1	SPAG9
RCCD1	SCARB2
RCCD1	PNKD
RCCD1	AAMP
RCCD1	RCCD1
OSER1	CLIC1
OSER1	MYC
OSER1	HSPA1A
OSER1	VARS
OSER1	PSMA5
OSER1	PSMB9
OSER1	HSPA1L
OSER1	OSER1
METTL2A	CLIC1
METTL2A	MYC
METTL2A	HSPA1A
METTL2A	VARS
METTL2A	PSMA5
METTL2A	HSPA1L
METTL2A	METTL2A
METTL2A	MCCC1
CPNE5	CLIC1
CPNE5	RABGEF1
CPNE5	MYC
CPNE5	HSPA1A
CPNE5	TRAPPC2
CPNE5	PSMA5
CPNE5	HSPA1L
CPNE5	VPS45
CPNE5	CPNE5
LILRB3	CLIC1
LILRB3	MYC
LILRB3	HSPA1A
LILRB3	METAP2
LILRB3	VARS
LILRB3	PSMA5
LILRB3	HSPA1L
LILRB3	LILRB3
IFNA4	TNNI3K
IFNA4	KIF1BP
IFNA4	TNNI3
IFNA4	OFD1
IFNA4	RAB6A
IFNA4	AIP
IFNA4	PNKD
IFNA4	IFNA4
COBL	CLIC1
COBL	MYC
COBL	HSPA1A
COBL	ARPC2
COBL	PLEC
COBL	PPP1R12A
COBL	MYO18A
COBL	COBL
LEFTY1	CLIC1
LEFTY1	CSNK2B
LEFTY1	NFKBIA
LEFTY1	MYC
LEFTY1	MTOR
LEFTY1	HSPA1A
LEFTY1	RHEB
LEFTY1	PDS5A
LEFTY1	HSPA1L
LEFTY1	LEFTY1
VWA2	HSPA8
VWA2	HSPA1A
VWA2	VARS
VWA2	AIPL1
VWA2	PPP1R12A
VWA2	HSPA1L
VWA2	VWA2
VWA2	CYP8B1
HLX	CLIC1
HLX	CSNK2B
HLX	NFKBIA
HLX	MYC
HLX	HSPA1A
HLX	PDS5A
HLX	HSPA1L
HLX	C18orf25
HLX	PIP4K2A
HLX	HLX
SLC9A6	CLIC1
SLC9A6	CSNK2B
SLC9A6	NFKBIA
SLC9A6	MYC
SLC9A6	HSPA1A
SLC9A6	FGFR2
SLC9A6	PDS5A
SLC9A6	CD83
SLC9A6	SLC9A6
TMEM184B	CLIC1
TMEM184B	MYC
TMEM184B	HSPA1A
TMEM184B	VARS
TMEM184B	PSMA5
TMEM184B	ACIN1
TMEM184B	HSPA1L
TMEM184B	TMEM184B
TBCCD1	CLIC1
TBCCD1	CSNK2B
TBCCD1	NFKBIA
TBCCD1	MYC
TBCCD1	HSPA1A
TBCCD1	PDS5A
TBCCD1	PPP2R1B
TBCCD1	HSPA1L
TBCCD1	TBCCD1
CNKSR3	CLIC1
CNKSR3	CNOT2
CNKSR3	AURKA
CNKSR3	HSPA1A
CNKSR3	GADD45B
CNKSR3	PSMA5
CNKSR3	HSPA1L
CNKSR3	CNKSR3
ZNF556	ERBB2
ZNF556	HSPA4
ZNF556	CHN1
ZNF556	OFD1
ZNF556	RAB6A
ZNF556	AIPL1
ZNF556	TRMT12
ZNF556	ZNF556
DOCK5	CLIC1
DOCK5	DEF6
DOCK5	MYC
DOCK5	HSPA1A
DOCK5	MYCBP2
DOCK5	MADD
DOCK5	HSPA1L
DOCK5	DOCK5
CYB5D2	CLIC1
CYB5D2	MYC
CYB5D2	HSPA1A
CYB5D2	TNFSF8
CYB5D2	VARS
CYB5D2	HSPA1L
CYB5D2	NANS
CYB5D2	NAXD
CYB5D2	CYB5D2
NPAS1	CLIC1
NPAS1	NME1
NPAS1	HDAC5
NPAS1	HSPA1A
NPAS1	PSMA5
NPAS1	HSPA1L
NPAS1	NPAS1
NPAS1	PRUNE1
TGM4	DCP1A
TGM4	HSPA1A
TGM4	GAB2
TGM4	SRGAP2
TGM4	HSPA1L
TGM4	KCTD3
TGM4	TGM4
TGM4	DNAJB7
FAM13A	PCNA
FAM13A	CLIC1
FAM13A	MYC
FAM13A	HSPA1A
FAM13A	FEN1
FAM13A	VARS
FAM13A	HSPA1L
FAM13A	FAM13A
SAMD4B	SORT1
SAMD4B	BAG6
SAMD4B	HSPA1A
SAMD4B	MUS81
SAMD4B	DPT
SAMD4B	USP1
SAMD4B	HSPA1L
SAMD4B	SAMD4B
SAMD4B	ALMS1
TNNI2	RANBP9
TNNI2	CLIC1
TNNI2	MYC
TNNI2	HSPA1A
TNNI2	VARS
TNNI2	HNF4G
TNNI2	HSPA1L
TNNI2	TNNI2
KERA	HSPA1A
KERA	NEU1
KERA	RMND5A
KERA	HSPA1L
KERA	KERA
KERA	VWA8
KERA	DNAJB7
FERD3L	CLIC1
FERD3L	RUNDC3A
FERD3L	MAGEB4
FERD3L	MYC
FERD3L	HSPA1A
FERD3L	FEN1
FERD3L	RHEB
FERD3L	RAP1A
FERD3L	HSPA1L
FERD3L	FERD3L
SLC25A25	SORT1
SLC25A25	CLIC1
SLC25A25	MYC
SLC25A25	HSPA1A
SLC25A25	METAP2
SLC25A25	HSPA1L
SLC25A25	SLC25A25
CNGA3	CLIC1
CNGA3	MYC
CNGA3	HSPA1A
CNGA3	COMMD3
CNGA3	VARS
CNGA3	PSMA5
CNGA3	HSPA1L
CNGA3	CNGA3
FUZ	CSNK2B
FUZ	BAG6
FUZ	HSPA1A
FUZ	DPT
FUZ	HSPA1L
FUZ	FUZ
YTHDF3	OFD1
YTHDF3	RAB6A
YTHDF3	AIP
YTHDF3	CC2D2A
YTHDF3	B9D2
YTHDF3	YTHDF3
LRRC8B	SLC25A17
LRRC8B	TMEM41A
LRRC8B	TCTN3
LRRC8B	LRRC8B
LRRC8B	GPR89A
SLC22A16	PAX8
SLC22A16	KNL1
SLC22A16	SERINC1
SLC22A16	SLC22A16
SLC22A16	ADGRE5
SLC22A16	BACE2
HAL	CLIC1
HAL	DOCK10
HAL	MYC
HAL	HSPA1A
HAL	VARS
HAL	HSPA1L
HAL	HAL
MSRB3	GAPDH
MSRB3	HSPA1A
MSRB3	KNL1
MSRB3	HSPA1L
MSRB3	MSRB3
MSRB3	DNAJB7
KIF2B	CLIC1
KIF2B	MYC
KIF2B	HSPA1A
KIF2B	COMMD3
KIF2B	VARS
KIF2B	PSMA5
KIF2B	HSPA1L
KIF2B	KIF2B
KNOP1	CLIC1
KNOP1	MYC
KNOP1	HSPA1A
KNOP1	POP4
KNOP1	UBTF
KNOP1	RBM4B
KNOP1	HSPA1L
KNOP1	KNOP1
SCN3B	USP30
SCN3B	SLC25A17
SCN3B	TMEM41A
SCN3B	ST6GALNAC3
SCN3B	TCTN3
SCN3B	SCN3B
SCN3B	RFTN2
SCN3B	ALG6
GHITM	CLIC1
GHITM	MYC
GHITM	HSPA1A
GHITM	TRAPPC2
GHITM	PSMA5
GHITM	HSPA1L
GHITM	GCNT2
GHITM	GHITM
FLRT1	RELA
FLRT1	HSPA1A
FLRT1	NUFIP2
FLRT1	PCDHGC3
FLRT1	HSPA1L
FLRT1	TMEM268
FLRT1	CHRNA9
FLRT1	FLRT1
FLRT1	ANKRD10
KLHL28	CLIC1
KLHL28	CSNK2B
KLHL28	ARPC2
KLHL28	CUL7
KLHL28	PSMA5
KLHL28	PPP1R12A
KLHL28	MYO18A
KLHL28	KLHL28
VWCE	HSPA1A
VWCE	NUFIP2
VWCE	HSPA1L
VWCE	CHRNA9
VWCE	VWCE
VWCE	DNAJB7
RELL2	RAB9A
RELL2	RHEB
RELL2	RAB11FIP1
RELL2	RELT
RELL2	RELL2
ITFG2	CLIC1
ITFG2	MYC
ITFG2	HSPA1A
ITFG2	VARS
ITFG2	PSMA5
ITFG2	WDR59
ITFG2	HSPA1L
ITFG2	ITFG2
AGK	RAB9A
AGK	BAG6
AGK	HSPA1A
AGK	RHEB
AGK	DPT
AGK	HSPA1L
AGK	HCCS
AGK	TRIM14
AGK	AGK
PHACTR2	CSNK2B
PHACTR2	ACTB
PHACTR2	ERBB2
PHACTR2	CHN1
PHACTR2	ARPC2
PHACTR2	PPP1R12A
PHACTR2	MYO18A
PHACTR2	PHACTR2
PHACTR2	POTEI
KIZ	CLIC1
KIZ	MYC
KIZ	HSPA1A
KIZ	EXOC3
KIZ	VARS
KIZ	PSMA5
KIZ	HSPA1L
KIZ	KIZ
CAPN8	CLIC1
CAPN8	CSNK2B
CAPN8	NFKBIA
CAPN8	MYC
CAPN8	HSPA1A
CAPN8	PDS5A
CAPN8	CAPN1
CAPN8	HSPA1L
CAPN8	CAPN8
LRRC4C	CLIC1
LRRC4C	MYC
LRRC4C	HSPA1A
LRRC4C	UBTF
LRRC4C	EDA
LRRC4C	HSPA1L
LRRC4C	LRRC4C
LRRC4C	DOLK
NEMP1	CLIC1
NEMP1	MYC
NEMP1	HSPA1A
NEMP1	METAP2
NEMP1	VARS
NEMP1	HSPA1L
NEMP1	NEMP1
DPYSL5	CLIC1
DPYSL5	CSNK2B
DPYSL5	XRCC4
DPYSL5	NFKBIA
DPYSL5	MYC
DPYSL5	HSPA1A
DPYSL5	PDS5A
DPYSL5	DENR
DPYSL5	HSPA1L
DPYSL5	DPYSL5
DPYSL5	DPYS
DPYSL5	LONRF2
TMEM9B	EED
TMEM9B	CSNK2B
TMEM9B	NFKBIA
TMEM9B	VARS
TMEM9B	PDS5A
TMEM9B	CLCN3
TMEM9B	CDK2AP2
TMEM9B	TMEM9B
TMEM9B	YIF1A
ZNF550	TRIM37
ZNF550	RASD1
ZNF550	C18orf25
ZNF550	CDC20B
ZNF550	ZNF550
CRAMP1	BAG6
CRAMP1	HSPA1A
CRAMP1	DPT
CRAMP1	PPP4R3B
CRAMP1	SCARB2
CRAMP1	PNKD
CRAMP1	HSPA1L
CRAMP1	CRAMP1
CRAMP1	SS18L2
ALOXE3	CLIC1
ALOXE3	HDAC5
ALOXE3	HSPA1A
ALOXE3	IKZF3
ALOXE3	PSMA5
ALOXE3	HSPA1L
ALOXE3	MORN3
ALOXE3	ALOXE3
ZCRB1	NUFIP2
ZCRB1	PURA
ZCRB1	TMEM268
ZCRB1	CHRNA9
ZCRB1	ZCRB1
ZCRB1	ANKRD10
ZCRB1	MIRLET7A3
FAM174A	CLIC1
FAM174A	MYC
FAM174A	HSPA1A
FAM174A	VARS
FAM174A	PSMA5
FAM174A	HSPA1L
FAM174A	FAM174A
FAM174A	GUF1
ZNF428	CLIC1
ZNF428	CSNK2B
ZNF428	NFKBIA
ZNF428	MYC
ZNF428	HSPA1A
ZNF428	PDS5A
ZNF428	HSPA1L
ZNF428	PIP4K2A
ZNF428	ZNF428
GJB7	CSNK2B
GJB7	PAXIP1
GJB7	GAP43
GJB7	PPP1R12A
GJB7	PLCD1
GJB7	AAMP
GJB7	GJB7
PODN	BRIP1
PODN	LRP5
PODN	PLEC
PODN	PPP1R12A
PODN	CLN5
PODN	GFOD1
PODN	LIPH
PODN	MYO18A
PODN	PODN
TECPR2	CLIC1
TECPR2	CSNK2B
TECPR2	XRCC4
TECPR2	NFKBIA
TECPR2	MYC
TECPR2	HSPA1A
TECPR2	PDS5A
TECPR2	VPS41
TECPR2	DENR
TECPR2	TECPR2
WNT7A	HSPA5
WNT7A	TIMM13
WNT7A	HSPA1A
WNT7A	HSPA1L
WNT7A	WNT7A
WNT7A	DNAJB7
RELL1	SORT1
RELL1	ARPC2
RELL1	SPTBN2
RELL1	CTDSPL
RELL1	PPP1R12A
RELL1	MYO18A
RELL1	RELL1
STRBP	EED
STRBP	CSNK2B
STRBP	NFKBIA
STRBP	VARS
STRBP	PDS5A
STRBP	LMNB2
STRBP	STRBP
CHSY3	CLIC1
CHSY3	MYC
CHSY3	HLA-B
CHSY3	HSPA1A
CHSY3	VARS
CHSY3	HSPA1L
CHSY3	CHSY3
CHSY3	ADAM21
SLC13A2	YIPF3
SLC13A2	ERBB2
SLC13A2	GRB7
SLC13A2	CHN1
SLC13A2	CDS1
SLC13A2	TNS2
SLC13A2	REEP6
SLC13A2	SLC13A2
SLC13A2	LY6G6F
SLC13A2	PCNX3
SLC13A2	GPR89A
CCDC89	KIF1BP
CCDC89	OFD1
CCDC89	RAB6A
CCDC89	AIP
CCDC89	SCARB2
CCDC89	PNKD
CCDC89	CCDC89
TSHB	CSNK2B
TSHB	NFKBIA
TSHB	OFD1
TSHB	RAB6A
TSHB	ERC1
TSHB	PDS5A
TSHB	TSHB
CCDC69	TRIB3
CCDC69	CLIC1
CCDC69	CSNK2B
CCDC69	GRN
CCDC69	NFKBIA
CCDC69	MYC
CCDC69	HSPA1A
CCDC69	PDS5A
CCDC69	CCDC69
FAM167A	NDN
FAM167A	CLIC1
FAM167A	IFFO1
FAM167A	MYC
FAM167A	HSPA1A
FAM167A	NEFL
FAM167A	VPS26A
FAM167A	MAGEL2
FAM167A	FAM167A
FAM167A	FAM102B
C1QL4	GNG5
C1QL4	CLIC1
C1QL4	CSNK2B
C1QL4	NFKBIA
C1QL4	MYC
C1QL4	HSPA1A
C1QL4	PDS5A
C1QL4	HSPA1L
C1QL4	C1QL4
CNOT11	KIF1BP
CNOT11	GADD45B
CNOT11	OFD1
CNOT11	RAB6A
CNOT11	AIP
CNOT11	PNKD
CNOT11	CNOT11
FAM221B	CLIC1
FAM221B	MYC
FAM221B	TERT
FAM221B	HSPA1A
FAM221B	VARS
FAM221B	SMG6
FAM221B	HSPA1L
FAM221B	FAM221B
FAM221B	DNAJB7
PCDHB7	RELA
PCDHB7	HSPA1A
PCDHB7	NUFIP2
PCDHB7	HSPA1L
PCDHB7	GRAMD1A
PCDHB7	TMEM268
PCDHB7	CHRNA9
PCDHB7	PCDHB7
PCDHB7	ANKRD10
SCFD2	CCDC85B
SCFD2	TCEANC
SCFD2	ZNF205
SCFD2	GPANK1
SCFD2	C19orf25
SCFD2	C2CD6
SCFD2	SCFD2
ARHGEF38	MSH5
ARHGEF38	HNRNPL
ARHGEF38	PPP1R12A
ARHGEF38	FAM168A
ARHGEF38	ARHGEF38
ARHGEF38	CCDC32
ARHGEF38	TOX3
ARHGEF38	ABHD2
MATN4	TTF2
MATN4	CLIC1
MATN4	MYC
MATN4	HSPA1A
MATN4	SMAD1
MATN4	VARS
MATN4	GMEB1
MATN4	HSPA1L
MATN4	MATN4
FAM71F2	TTF2
FAM71F2	CLIC1
FAM71F2	MYC
FAM71F2	HSPA1A
FAM71F2	VARS
FAM71F2	RAB2B
FAM71F2	HSPA1L
FAM71F2	FAM71F2
LGALS7	CLIC1
LGALS7	MYC
LGALS7	HSPA1A
LGALS7	RHEB
LGALS7	VARS
LGALS7	PSMA5
LGALS7	HSPA1L
LGALS7	LGALS7
KANK4	CLIC1
KANK4	MYC
KANK4	HSPA1A
KANK4	TRAPPC2
KANK4	VARS
KANK4	PSMA5
KANK4	HSPA1L
KANK4	KANK4
APOBEC3D	CLIC1
APOBEC3D	MYC
APOBEC3D	HSPA1A
APOBEC3D	CDYL
APOBEC3D	VARS
APOBEC3D	HSPA1L
APOBEC3D	ZNF644
APOBEC3D	APOBEC3D
APOBEC3D	MKRN4P
POTEC	CLIC1
POTEC	DEF6
POTEC	SH3GLB2
POTEC	MYC
POTEC	HSPA1A
POTEC	MYCBP2
POTEC	RPUSD2
POTEC	CEP83
POTEC	CCDC158
POTEC	POTEC
LRRC49	CLIC1
LRRC49	MYC
LRRC49	HSPA1A
LRRC49	VARS
LRRC49	PSMA5
LRRC49	HSPA1L
LRRC49	LRRC49
LRRC49	SMG8
BSPRY	CLIC1
BSPRY	MYC
BSPRY	HSPA1A
BSPRY	PEA15
BSPRY	VARS
BSPRY	PSMA5
BSPRY	IQCB1
BSPRY	HSPA1L
BSPRY	BSPRY
BSPRY	OSBPL1A
STXBP6	HSPA1A
STXBP6	STX3
STXBP6	RBX1
STXBP6	FBXO31
STXBP6	HSPA1L
STXBP6	STXBP6
STXBP6	ALS2
STXBP6	DNAJB7
TSPAN11	CLIC1
TSPAN11	MYC
TSPAN11	HSPA1A
TSPAN11	VARS
TSPAN11	PSMA5
TSPAN11	HSPA1L
TSPAN11	ESYT1
TSPAN11	TSPAN11
DEFA1	HSPA1A
DEFA1	TNFRSF10B
DEFA1	STX3
DEFA1	DDR1
DEFA1	RBX1
DEFA1	FBXO31
DEFA1	HSPA1L
DEFA1	MICA
DEFA1	DEFA1
PDK4	CLIC1
PDK4	MYC
PDK4	HSPA1A
PDK4	PDK1
PDK4	VARS
PDK4	PSMA5
PDK4	HSPA1L
PDK4	PDK4
PLEKHG6	CSNK2B
PLEKHG6	ACTB
PLEKHG6	ERBB2
PLEKHG6	CHN1
PLEKHG6	ARPC2
PLEKHG6	PPP1R12A
PLEKHG6	MYO18A
PLEKHG6	PLEKHG6
TH	SORT1
TH	TIMM13
TH	DICER1
TH	PNKD
TH	AAMP
TH	MTFR2
TH	TH
LYG2	CLIC1
LYG2	MRPL38
LYG2	PSMA5
LYG2	IQCB1
LYG2	MRPL16
LYG2	TMEM177
LYG2	MRPS30
LYG2	MRPL18
LYG2	LYG2
TMEM63A	ABHD16A
TMEM63A	GRAMD1A
TMEM63A	CHRNA9
TMEM63A	TMEM63A
TMEM63A	GPRC5C
TMEM63A	HTR3A
TMEM63A	B4GAT1
TMEM63A	ANKRD10
TMEM63A	PCNX3
IL13RA2	CLIC1
IL13RA2	MYC
IL13RA2	ERBB2
IL13RA2	HSPA1A
IL13RA2	GRB7
IL13RA2	CHN1
IL13RA2	IL13RA2
IL13RA2	LY6G6F
PCDHA12	CLIC1
PCDHA12	MYC
PCDHA12	ERBB2
PCDHA12	HSPA1A
PCDHA12	GRB7
PCDHA12	CHN1
PCDHA12	TCEAL2
PCDHA12	PCDHA12
PCDHA12	LY6G6F
TMEM200A	CLIC1
TMEM200A	PPP3CA
TMEM200A	MYC
TMEM200A	HSPA1A
TMEM200A	PSMA6
TMEM200A	VARS
TMEM200A	PSMA5
TMEM200A	HSPA1L
TMEM200A	TMEM200A
TCTEX1D2	CLIC1
TCTEX1D2	CSNK2B
TCTEX1D2	NFKBIA
TCTEX1D2	MYC
TCTEX1D2	HSPA1A
TCTEX1D2	PDS5A
TCTEX1D2	HSPA1L
TCTEX1D2	TCTEX1D2
C5orf24	CLIC1
C5orf24	MYC
C5orf24	HSPA1A
C5orf24	VARS
C5orf24	PSMA5
C5orf24	HSPA1L
C5orf24	C5orf24
IL17RE	CLIC1
IL17RE	DDX39A
IL17RE	MYC
IL17RE	HSPA1A
IL17RE	VARS
IL17RE	PSMA5
IL17RE	HSPA1L
IL17RE	FAT3
IL17RE	IL17RE
IL17RE	CLBA1
ESRP1	NUFIP2
ESRP1	TMEM268
ESRP1	CHRNA9
ESRP1	ESRP1
ESRP1	ANKRD10
ESRP1	MIRLET7A3
ZBTB42	KIF1BP
ZBTB42	OFD1
ZBTB42	RAB6A
ZBTB42	SCARB2
ZBTB42	PNKD
ZBTB42	ZBTB42
ZBTB42	PRMT9
HAO2	TRIM37
HAO2	PEX5
HAO2	RASD1
HAO2	ARRDC4
HAO2	MKRN3
HAO2	TRIM65
HAO2	CDC20B
HAO2	HAO2
MAOA	TRIM37
MAOA	PEX5
MAOA	FIS1
MAOA	RASD1
MAOA	MIEF1
MAOA	MKRN3
MAOA	MAOB
MAOA	CDC20B
MAOA	MAOA
KIAA0355	TRIB3
KIAA0355	CLIC1
KIAA0355	CSNK2B
KIAA0355	NFKBIA
KIAA0355	MYC
