seed	Zm	Zn	zcount
PNPT1	7.499269704528454	7.162175218118816	0
VPS41	7.5034712560510615	7.161917517406636	0
PTPRZ1	7.498953443577855	7.161865477502195	0
BAZ1B	7.457955233181437	7.1618516864037	0
RAD23B	7.498860347714369	7.161774300990816	0
PI4KA	7.4576319290127655	7.161533830296742	0
SERPINB13	7.520049782207232	7.161412430224259	0
KDM5C	7.498484718728436	7.161406416326259	0
ANKRD44	7.457288817966232	7.1611965010814895	0
BBS9	7.502716258255248	7.161177425039082	0
CT45A1	7.5025704543583664	7.161034499653286	0
ZNF746	7.457006593883988	7.160919032812396	0
IGF2BP3	7.457006593883988	7.160919032812396	0
SEMA6D	7.531223774031262	7.1607601307471525	0
TESK1	7.502288718135109	7.160758325564232	0
RFLNA	7.502268467141245	7.16073847437251	0
ZFP64	7.502134048629831	7.160606709597954	0
EFCAB6	7.531060504602591	7.160600532164912	0
ETFBKMT	7.501978184260018	7.160453922356572	0
CORO2A	7.497456131384137	7.160399035308564	0
ANO9	7.501732931315506	7.160213511280725	0
PPP1CA	7.456232154604514	7.160157643760529	0
STMN2	7.530518154819896	7.160070376231242	0
CDH10	7.5015762640279	7.160059936973031	0
SDC4	7.456058112675079	7.15998653464565	0
BIN3	7.455971806632575	7.159901682963132	0
RPS20	7.496838126647186	7.1597937719400235	0
HAVCR2	7.4968311739553934	7.15978696259148	0
FEM1A	7.501285490556849	7.1597749040526635	0
PRAP1	7.5012432010118575	7.159733449402532	0
RPL24	7.455796259078046	7.159729093594742	0
ACOT7	7.496638551239367	7.159598311167002	0
SH3GLB1	7.496563785917849	7.159525087277854	0
COX4I2	7.500999796015385	7.159494849791894	0
STRADB	7.500926701983617	7.159423198807843	0
AK8	7.529745221746278	7.159314821295326	0
C10orf90	7.496299056999023	7.159265816260046	0
XPO6	7.455300721653182	7.159241906567842	0
TTBK2	7.496234273242848	7.159202368146877	0
FOSL1	7.438804063210379	7.15910458637793	0
RPL4	7.4551097835310864	7.159054185981347	0
RPL14	7.4551097835310864	7.159054185981347	0
TAGLN2	7.496032143258063	7.159004405464458	0
PRICKLE1	7.438554521716296	7.158858938534034	0
SUPT20H	7.495783192950687	7.1587605877513685	0
VPS33A	7.495742267715617	7.158720506269535	0
SON	7.495640848329664	7.158621177841278	0
KLK4	7.528843750373389	7.158433618033852	0
ITPK1	7.4543968148919815	7.158353231716078	0
SYN1	7.499767140141631	7.158286529437788	0
H3F3AP6	7.49516550634452	7.158155635954727	0
ZNF311	7.528475710188663	7.158073852631547	0
ZNF557	7.528437566856595	7.15803656689	0
LYPD1	7.499334511929859	7.157862442322175	0
KCNH2	7.453831719616333	7.157797658971327	0
GLB1	7.499188423353281	7.157719237876927	0
CRYBB3	7.5279558171127325	7.15756564850227	0
LVRN	7.527938107473125	7.157548337034983	0
ZNF618	7.494374509804181	7.157380947344939	0
POLD4	7.494238828013988	7.157248062898475	0
CPSF6	7.494123873659075	7.1571354785509405	0
FRAT2	7.527424842217651	7.157046611710444	0
CAB39	7.493945464401598	7.156960747546948	0
TPM2	7.493888404948902	7.156904864485733	0
ADAM22	7.498286625613384	7.1568352437406855	0
ISOC2	7.493471131815625	7.1564961942488425	0
LXN	7.497604938896035	7.156167015118865	0
GINS4	7.4520496699298775	7.156045638952312	0
NAGK	7.45194187834819	7.155939663787628	0
ASB4	7.497314254216367	7.155882069236931	0
HSPB8	7.451841698262566	7.155841171856199	0
RAB38	7.526104210408238	7.1557556721502324	0
MBD2	7.4924396148798795	7.155485944038921	0
OAZ1	7.4513178673615394	7.1553261681320315	0
COPG2	7.4513178673615394	7.1553261681320315	0
ZC3H11A	7.4513178673615394	7.1553261681320315	0
TMOD3	7.492106138803908	7.155159343220185	0
IGKC	7.451084058476397	7.155096299206093	0
GBP2	7.492002117255383	7.155057466277992	0
ABCC10	7.491789721216947	7.154849449196566	0
KAT7	7.491558340054827	7.1546228384066675	0
SELENON	7.495879551100981	7.154475690527892	0
INA	7.491276258841416	7.154346572845542	0
TMEM161B	7.495607491211328	7.15420900173891	0
PDCD5	7.495529856819516	7.154132900032179	0
SLC30A10	7.512620958836292	7.154131733860862	0
CCNC	7.495511078753122	7.1541144926888816	0
PDK3	7.44991015557903	7.1539421779758054	0
RPL15	7.490744791696465	7.1538260629284025	0
DMXL2	7.495090195406866	7.153701918567577	0
ABTB2	7.49054675456598	7.153632108718139	0
FBXL13	7.523875977081559	7.153577537010454	0
NME2P1	7.490445789890386	7.1535332256255035	0
RPL22	7.449422665520921	7.153462902707911	0
SLC44A1	7.5236685064847695	7.153374731051164	0
GGH	7.4486537397403	7.152706934245851	0
ENTPD1	7.448632186435978	7.15268574414047	0
COX6B1	7.489545650764999	7.1526516446171184	0
RNF11	7.489497208305886	7.152604200893422	0
SNRPA1	7.448536856784857	7.152592020907926	0
SOX4	7.448469177604559	7.1525254822027184	0
TNNI2	7.48939341308586	7.152502545613527	0
AKR1B1	7.489289613060943	7.152400885627801	0
PPP1R21	7.489284572601171	7.152395949086902	0
SETX	7.448037075768402	7.152100661799025	0
FRMPD4	7.537933495317915	7.152029778286651	0
GIMAP5	7.488880868321402	7.15200056795524	0
CBFA2T2	7.488849229919442	7.151969581840409	0
HIST1H2AC	7.488799462094306	7.151920840075685	0
MALT1	7.488547676956667	7.151674245977866	0
DCAF6	7.488547676956667	7.151674245977866	0
HIST1H2BF	7.492953993217988	7.151607890022981	0
AKR1D1	7.488287260338389	7.151419198354152	0
CUTC	7.521511094959229	7.151265825400001	0
SENP1	7.492523409092583	7.151185806638673	0
NONO	7.447086448679134	7.151166053912571	0
ARHGAP17	7.487654758987303	7.150799737247342	0
TTC28	7.487601171055804	7.15074725413517	0
PTPRB	7.487260226895306	7.150413339200981	0
SCLY	7.491654487679319	7.150334039773224	0
ANAPC4	7.487164203239972	7.150319295259872	0
FAU	7.429676654231534	7.150119594345867	0
ZCCHC9	7.491348996309248	7.150034579519701	0
GRAP2	7.4913442399922445	7.1500299171035575	0
PCTP	7.491268313819277	7.149955489891422	0
STT3B	7.486757705443633	7.149921178205412	0
HNRNPA1L2	7.4867182845994265	7.149882570098502	0
CHST12	7.508268551050162	7.149866110900373	0
EIF3D	7.445633534926984	7.149737623493927	0
RSPRY1	7.5199092680063835	7.149700012909871	0
UBE3B	7.486344350736173	7.149516345608378	0
TMEM263	7.490626174440646	7.149326027851047	0
GCFC2	7.445171357428204	7.149283234238477	0
CHMP6	7.49024668539317	7.148954030807924	0
CCDC167	7.49015186839048	7.148861085715377	0
VAMP5	7.490000408180393	7.148712615685271	0
BARD1	7.444555240678671	7.148677499792667	0
RPSAP9	7.489916347327166	7.148630214390555	0
PCLO	7.485221295241574	7.148416444084849	0
NECTIN1	7.489665510096118	7.148384329275093	0
ZNF792	7.444230487280178	7.148358218877142	0
APEX1	7.485035752414517	7.148234726583674	0
SIN3A	7.484960902199731	7.148161419551496	0
MRPL17	7.4438446920639665	7.147978924771494	0
FBL	7.443739510641044	7.14787551578128	0
NOLC1	7.484602051615769	7.147809967369554	0
STEAP3	7.488999170283981	7.147731144574562	0
ANTXR1	7.488973155326691	7.147705643213579	0
H6PD	7.517856732164524	7.147693624983938	0
FNDC3B	7.427193984100602	7.147675661856771	0
LAMC3	7.505981581944396	7.147624742810146	0
CSGALNACT1	7.443262444054609	7.147406488337102	0
CRIPT	7.517471325183336	7.147316883249224	0
PLEKHG4B	7.48389160595363	7.147114168925105	0
UVRAG	7.483821776313717	7.147045778958895	0
HEATR1	7.442792612885017	7.146944574384343	0
LMNA	7.483480587512913	7.146711624428135	0
ITGAV	7.48341862698102	7.146650941332994	0
NANP	7.487846000332947	7.146600740904531	0
EPHA5	7.516419280023846	7.1462884916068035	0
AGL	7.487412010398214	7.146175318949563	0
CCT6B	7.441845783447484	7.1460137001546515	0
SOX11	7.441784735720303	7.145953681154649	0
POLR2J	7.441777354328424	7.145946424148047	0
USP30	7.482622603629825	7.1458713295498235	0
AHCYL2	7.482588791857197	7.145838214872583	0
IGFBP3	7.4869968215778675	7.145768326930863	0
GNRH1	7.486978199364078	7.145750072363275	0
CNGA3	7.482471153420719	7.14572300178104	0
GRIP2	7.482454047297426	7.145706248333714	0
SSR2	7.482357608462776	7.145611797773017	0
SLFN5	7.515685646702236	7.145571352832161	0
CRB1	7.486677883740817	7.1454556856751745	0
CARD16	7.486640557459964	7.1454190963027	0
GFPT2	7.441202362558321	7.1453811216766026	0
KEL	7.482106527379236	7.145365893213855	0
MGMT	7.441139388117363	7.145319208430253	0
SCAF1	7.482046071218263	7.145306683474104	0
NAA25	7.481993660709836	7.14525535351014	0
TUBBP5	7.486411251634038	7.145194317511895	0
CNBP	7.481729092032834	7.144996239430459	0
AGO4	7.481257516069086	7.144534385921457	0
KIF26A	7.48102433938383	7.1443060166266195	0
TRPC4AP	7.439952305727508	7.14415212979768	0
PLVAP	7.423471880286243	7.144011634837489	0
SEC23IP	7.480684941157178	7.143973615753846	0
SPATA5	7.439750024192613	7.143953256948452	0
GOT1	7.480465899567891	7.1437590901325105	0
SCPEP1	7.480404566858481	7.143699021916072	0
GALM	7.513688165192065	7.143618781431191	0
TOR1AIP1	7.480173745970272	7.143472959848949	0
TMPRSS3	7.484651984126081	7.143469782073057	0
ABRAXAS2	7.484641852136633	7.1434598501128574	0
POLN	7.484573214612124	7.143392567654155	0
GNL3	7.439005645551463	7.143221421977218	0
SPEG	7.439005645551463	7.143221421977218	0
MRPS16	7.439005645551463	7.143221421977218	0
CGAS	7.439005645551463	7.143221421977218	0
MRPL55	7.438731840436611	7.142952230805852	0
EPHB3	7.483832024631763	7.1426660105033735	0
UTP14A	7.438210394176184	7.142439571538239	0
HNRNPUL1	7.438059029906181	7.142290757937123	0
ABCF1	7.421654892011203	7.142222997425555	0
MIR138-1	7.483333453793485	7.14217728262345	0
ANGPTL3	7.482938851429965	7.141790470636608	0
PPIG	7.437540766613308	7.141781228000256	0
HECW1	7.482639328487995	7.141496860980411	0
FBXW12	7.482577475999562	7.141436229605249	0
HERC4	7.511396390715842	7.1413785337608315	0
SOX9	7.437096544758964	7.14134449181517	0
CERS5	7.482412481269699	7.1412744922585505	0
COL4A3	7.482354028949133	7.141217193923964	0
HSP90AA4P	7.482241358048715	7.141106747411528	0
CHGB	7.477642272795801	7.1409936779125145	0
KRT15	7.510981880052103	7.140973342692333	0
CDYL2	7.477595029486722	7.140947408616044	0
ZCCHC12	7.477412697990052	7.14076883623744	0
SPACA4	7.481845885961466	7.140719082871344	0
HOXB5	7.510688703293624	7.140686757534413	0
APEH	7.477311952405834	7.140670167719184	0
LRRC49	7.47722439968749	7.14058442007024	0
CD79A	7.436211396758089	7.140474259616197	0
LMO4	7.477075972350082	7.140439052850782	0
PSME3	7.436165908444048	7.140429537834623	0
SRSF10	7.436165908444048	7.140429537834623	0
ARG1	7.436165908444048	7.140429537834623	0
SEC11C	7.4769575213706485	7.140323043968435	0
WASH3P	7.510271397136429	7.140278833824561	0
TUBGCP2	7.435995614197422	7.140262113249619	0
DDX10	7.419655406656793	7.140254710475859	0
ACSBG2	7.48114895611717	7.140035912057675	0
LRFN1	7.481122093204621	7.14000957948206	0
AIG1	7.509808032932365	7.139825887607796	0
MED29	7.476433067754918	7.1398094029829835	0
GSTP1	7.419058944025171	7.1396675545803605	0
NRSN1	7.50962367422073	7.139645673900674	0
KRTAP12-2	7.476245065901549	7.139625277153101	0
SLC33A1	7.435219390749243	7.139498970094422	0
C6orf136	7.476113275830973	7.139496204190893	0
NTNG2	7.47592248799609	7.1393093498179185	0
COX7A2L	7.480352148616235	7.139254835406694	0
MINDY2	7.480277671907057	7.139181829042532	0
DNAJB6	7.4348964394355095	7.139181460896375	0
C12orf10	7.509148673432279	7.139181352729116	0
PMS1	7.475740800563591	7.139131408224851	0
GRIN3A	7.475719799221611	7.139110839866341	0
ID1	7.434786820816691	7.139073689482319	0
DYNLRB1	7.480117713472914	7.139025028563258	0
ASB6	7.475361316776935	7.138759748233778	0
ARL5A	7.475305001873026	7.13870459437103	0
TPM1	7.475218120348874	7.1386195040783065	0
ERCC4	7.4342993187083275	7.138594402367231	0
PHRF1	7.475149501612717	7.138552300050718	0
C11orf74	7.479582083082849	7.138499972774067	0
UBXN10	7.508429621360596	7.138478467368812	0
TMEM167A	7.47940842882387	7.138329746857679	0
EDEM3	7.4337990056151515	7.138102520147738	0
MYEOV	7.474677197692791	7.138089733593768	0
C17orf75	7.496142804210279	7.1379821453633845	0
PCID2	7.433661952578095	7.137967776618187	0
CLDN12	7.478985161535476	7.137914835858849	0
JKAMP	7.474434888515635	7.137852420091096	0
CLEC4E	7.474321870060047	7.13774173173056	0
CEBPZ	7.43332641174646	7.137637890050663	0
TM9SF2	7.478644351454384	7.137580754168544	0
HELT	7.474131096614976	7.137554891450724	0
PGAP1	7.478605137714783	7.137542314600187	0
USP45	7.507400521873829	7.137472505503141	0
HEY2	7.473945415133186	7.137373038153452	0
MRI1	7.478295204262765	7.137238499961839	0
STRADA	7.473799121592264	7.137229760738118	0
PFDN6	7.478254867927795	7.13719895996078	0
CDH3	7.478151817518872	7.137097944008759	0
FLNC	7.432757752406698	7.13707881330054	0
RNF113B	7.478078090733547	7.137025672763193	0
MILR1	7.4735837785164	7.137018857378166	0
ACOT1	7.478048609529915	7.136996773587705	0
TPSAB1	7.477849773951682	7.1368018634903985	0
KLHL2	7.473313672010767	7.136754319642952	0
ZNF317	7.5063936056609615	7.136488228156689	0
PIP5K1A	7.477379814413529	7.136341182056392	0
PRAME	7.4726928752870565	7.136146321849882	0
MYO10	7.476901517118254	7.135872327472157	0
CLSTN3	7.505714135295129	7.13582403457223	0
RAN	7.431433468354604	7.135776845017744	0
NRBP2	7.472271692579997	7.135733822642669	0
NKX2-3	7.476733333667199	7.135707464357106	0
PF4V1	7.476611716322904	7.13558824802459	0
AGGF1	7.476434654904458	7.135414682214058	0
SEC61A2	7.5052455082976035	7.135365943887319	0
SERTAD3	7.476381229384784	7.135362311439517	0
IGBP1P1	7.476362096244347	7.135343556032172	0
FBLIM1	7.493268278363075	7.1351649361180955	0
SH3BP5L	7.471670594811403	7.135145117672482	0
C15orf39	7.504805617916585	7.134935943723029	0
STOML2	7.430517003149299	7.13487582334667	0
FOXP1	7.430486995174926	7.134846321042536	0
RGPD4	7.504707519939641	7.134840051318871	0
CAMTA1	7.4757741466539045	7.134767213946399	0
HSD17B8	7.475715716221007	7.134709937067368	0
TINAGL1	7.470927183977511	7.134417033697346	0
SOX6	7.475402102222545	7.1344025145452	0
AGAP11	7.492463838717832	7.134376536595419	0
ANO3	7.475353925849773	7.1343552892870825	0
NUDT10	7.504084253729246	7.134230798231214	0
POLR2C	7.4752198467480495	7.134223857221474	0
RFX3	7.470696211540243	7.134190823205643	0
AMN	7.4751005221719415	7.13410688839252	0
FGF20	7.474905687638056	7.133915900349556	0
DYNC1I2	7.429540513092614	7.133915788314716	0
AQR	7.429540513092614	7.133915788314716	0
NRXN2	7.470354624885597	7.13385627902357	0
ATP6V1D	7.470207212483892	7.133711905814942	0
PPP6R1	7.469801976439993	7.133315024499445	0
LIPE	7.46979634681021	7.133309510935418	0
FKBP15	7.469778260293929	7.133291797307812	0
KRR1	7.46976636321692	7.13328014551216	0
NANS	7.4125495496992455	7.133259727749378	0
SLC25A28	7.491283273073725	7.13321951083742	0
OTOF	7.491220277869474	7.133157771725909	0
TTPAL	7.474099516261916	7.13312564468824	0
SDC2	7.428692532608838	7.133082097315748	0
TXN2	7.42850550654237	7.132898222862068	0
PTPRK	7.469343682798589	7.132866179471903	0
COL14A1	7.469319450111966	7.132842446389199	0
HELB	7.502272147333858	7.13245943408835	0
CFAP206	7.473242444599424	7.1322854936316755	0
TTLL9	7.468735245939623	7.132270286720952	0
UBE2N	7.42759968750928	7.1320076679624815	0
ITIH5	7.472920635590597	7.131970037887879	0
ZCCHC7	7.427330222227206	7.131742743492524	0
TRIP13	7.4679539311564085	7.131505080260055	0
SH2D2A	7.467824881136132	7.131378690856685	0
LAX1	7.467824881136132	7.131378690856685	0
CLNK	7.467824881136132	7.131378690856685	0
AFF3	7.472315780430809	7.131377123988372	0
ZPBP	7.500722891488029	7.130945010729762	0
LLPH	7.467357618811781	7.130921062053022	0
KIAA0355	7.500572506891776	7.130798007285527	0
NATD1	7.426087317960528	7.13052078364848	0
KANSL2	7.471168357406525	7.130252353787271	0
SNAPC4	7.466657931216062	7.1302357998765515	0
CDC27	7.425754377015205	7.1301934531560764	0
ZNF358	7.466582690647853	7.130162110538846	0
GBP1	7.425423433714677	7.129868086645764	0
COLQ	7.470710678775152	7.129803710806126	0
ELOA	7.466143182348099	7.129731663556637	0
C22orf31	7.49947525005686	7.1297254204783576	0
CHD1L	7.4089104600494515	7.129677419606602	0
BMP4	7.425121914462544	7.129571648353459	0
RBM14	7.408673030526879	7.129443694748493	0
MYO15B	7.470340006936406	7.129440356899341	0
CEP19	7.46562688696312	7.12922601260416	0
SEMA3A	7.487197185262913	7.129214897565677	0
VDR	7.408433758547459	7.12920815618179	0
HNRNPU	7.4654503426194765	7.129053108065178	0
CCDC144A	7.498616081241572	7.1288855686705705	0
STX19	7.465197234773073	7.1288052185288064	0
PDE7A	7.46518592028894	7.128794137314747	0
RTRAF	7.465113691249261	7.128723397417059	0
CTTNBP2	7.46509188043324	7.128702036273388	0
WNT2	7.469455966416798	7.128573769414187	0
FCHSD1	7.423998054571608	7.128466726845123	0
MRPS10	7.464777827122774	7.128394457782109	0
IPO4	7.423861101193878	7.128332081295519	0
PLN	7.464613262231849	7.128233285716153	0
SVIP	7.464562353189093	7.128183426262228	0
GSKIP	7.46446077976918	7.128083946975719	0
AGO2	7.464376991267206	7.128001885936511	0
SOCS4	7.406950615584962	7.127748155021402	0
THG1L	7.4684888614640785	7.127625757382761	0
DUSP22	7.497316861585438	7.127615559846345	0
NEIL2	7.468268784943955	7.127410025689604	0
THOC5	7.463609124471828	7.127249850207053	0
CCDC115	7.4634965917674005	7.127139637582973	0
CNDP2	7.463458090924966	7.127101930510211	0
PGRMC1	7.467918389171672	7.127066547552146	0
DDX6	7.463313481483314	7.126960302473169	0
KDELR3	7.463155167470873	7.126805252411692	0
TMEM30A	7.463080327947389	7.126731955850394	0
HSPB9	7.462892969970355	7.126548460622085	0
AKAP13	7.421967623473901	7.126470510938547	0
SRCAP	7.421967623473901	7.126470510938547	0
NUP107	7.421805399994655	7.126311021118845	0
RBM42	7.462642876269326	7.126303523088624	0
PKN3	7.467119278370568	7.126283213073547	0
GDF9	7.462559799972244	7.12622215957082	0
GCH1	7.462517909969649	7.126181133212019	0
MSTO1	7.4216428696020484	7.126151229557639	0
TRPM7	7.421450873330955	7.1259624686532215	0
RNASE4	7.511077618252425	7.125784211445725	0
GPSM2	7.466582712720008	7.1257572404881	0
BATF3	7.461887575806419	7.125563794612277	0
EXOC1	7.421020794036368	7.125539636708855	0
TCEA1	7.421018221707329	7.125537107726635	0
SMG1	7.46139242384859	7.125078851174118	0
NT5C2	7.494720064470036	7.125077147472644	0
MPND	7.494595645020099	7.1249555253908206	0
DRG1	7.4203953837974215	7.124924765380037	0
ATP4B	7.494561936378109	7.124922574632588	0
WASF3	7.420368723887629	7.124898554721593	0
BCL11A	7.465675212090491	7.124867656050661	0
LIMS1	7.4610380841893615	7.124731816915431	0
PRKAA1	7.4610056326304095	7.124700034408419	0
SDR39U1	7.465043727620699	7.124248638566222	0
TMEM253	7.493813880572881	7.124191337640315	0
RAD51AP1	7.419640172002787	7.124182279806906	0
GZF1	7.460189895134042	7.1239011149254825	0
SYT7	7.460168181152949	7.123879848620299	0
GPD1	7.459991188790703	7.123706505299489	0
CXXC1	7.419126924252035	7.123677680894279	0
PLEKHG4	7.419126924252035	7.123677680894279	0
NSMCE2	7.459948117022474	7.123664321539449	0
EID3	7.493245205394911	7.123635448194885	0
CALD1	7.418878069671754	7.123433019811151	0
RWDD3	7.45957451278489	7.12329841987912	0
ZCCHC13	7.4925511686815485	7.122957015763429	0
PRSS33	7.492408009939854	7.122817075712215	0
NDUFA8	7.418179871994401	7.122746587599273	0
ITFG2	7.458931071473114	7.122668244360166	0
TIAM2	7.458910637266756	7.122648231444675	0
LRTM1	7.480473616795526	7.1226253936772075	0
PARVG	7.458863624661916	7.122602188096026	0
CALN1	7.4918815531383025	7.122302455431966	0
TTLL3	7.417536688336931	7.122114242355278	0
AP1M1	7.417232733546854	7.121815409566755	0
RPL8	7.417232733546854	7.121815409566755	0
PYGB	7.417232733546854	7.121815409566755	0
SIGLEC10	7.462497394385643	7.121752575924763	0
SLC35A3	7.4578607306700135	7.121619970712348	0
ACSM5	7.462133534117661	7.121395899112349	0
SLC30A4	7.4576060146973395	7.121370506204353	0
PPTC7	7.462005537552961	7.121270429500209	0
ADGRG5	7.478921260952073	7.121103991029739	0
GAS2L1	7.461817564084062	7.121086167068707	0
RAB28	7.478876943407144	7.121060557154401	0
